,x-value49,MH49_in_shelter,MH49_doorway,MH49_with_pellet,MH49_eat_pellet,MH49_freeze,MH49_reaching,MH49_scanning,MH49_new_pellet
0,39.10889,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39.10889,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,38.6539,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,38.58074000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,38.54988,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,38.322720000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,38.28156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,38.14227,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,38.12415,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,38.41499,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,38.49048,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,38.49048,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,38.54408,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,38.8247,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,38.65149,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,38.65149,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,38.63001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,38.55976,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18,38.91405,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19,38.80296,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,38.81228,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21,38.83384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,39.12939,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,39.091159999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,39.02986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,39.02986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,38.71161,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,38.71161,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,38.64914,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,38.641529999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,38.61571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,38.83662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,38.86292,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,38.90359,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
