,x-value68,MH68_in_shelter,MH68_doorway,MH68_with_pellet,MH68_eat_pellet,MH68_freeze,MH68_reaching,MH68_scanning,MH68_new_pellet
0,67.57175,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,67.798,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,67.86304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,67.80927,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,67.7502,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,67.68146999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,67.72176999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,67.76229000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,67.89384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,67.91008000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,67.96471,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,68.22896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,68.15021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,68.21316999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,68.17188,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,67.86903000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,67.84538,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,67.77547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18,67.59215999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19,67.59789,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,67.5339,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21,67.25861,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,67.09498,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,67.00381,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,66.62384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,66.62328000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,66.49667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,66.46398,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66.42021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66.43624,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,66.40598,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,66.59459,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,66.65901,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,66.89148,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,67.15216,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,67.18208,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,67.40688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,67.52663000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,67.77258,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,67.80959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,67.94728,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,68.20291999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,68.3255,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,68.54135,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,68.72749,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,68.78558000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,68.79973000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,68.75227,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,68.73536999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,68.71994000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50,68.62141,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,68.62464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,68.65115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53,68.47509000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54,68.39856,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,68.19349,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56,67.97959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57,67.83395,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58,67.69662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59,67.43629,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,67.26706,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61,67.20441,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62,67.17305999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
63,67.19785,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64,67.43884,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
65,67.4777,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
66,67.79156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67.81013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68,67.84996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69,68.13361,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70,68.18818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71,68.30511,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72,68.59380999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
73,68.66891,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74,68.78401,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75,68.8968,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,69.08901,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77,69.06305,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78,69.10318000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79,69.21574,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80,69.58695999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
81,69.7243,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82,69.66401,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,69.99944,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,70.04645,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85,70.03936999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
86,70.62974,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
87,70.73006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,70.9744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
89,71.48804,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90,71.60378,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91,71.79884,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,72.45907,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,74.12997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,74.47451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
95,74.69714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,75.38405999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97,75.52368,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
98,75.9016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99,76.24117,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,76.31925,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101,76.58434,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
