,x-value73,MH73_in_shelter,MH73_doorway,MH73_with_pellet,MH73_eat_pellet,MH73_freeze,MH73_reaching,MH73_scanning,MH73_new_pellet
0,59.0024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59.1301,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,59.231880000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,59.24919000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,59.2792,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,59.265930000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,59.2085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,59.18414,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,59.00422,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,58.95411,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,58.95142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,58.979240000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,58.93159,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,58.894980000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,58.82966,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,58.73339,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,58.51124,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,58.29589,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18,58.126059999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19,57.96535,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,57.848180000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21,57.756009999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,57.65493000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,57.53252,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,57.357319999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,57.16867,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,57.01123000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,56.86402,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,56.75453,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,56.751999999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,56.76712,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,56.8711,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,56.90861999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,57.03369,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,57.07494000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,57.05199,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,57.05822,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
