,x-value85,MH85_in_shelter,MH85_doorway,MH85_with_pellet,MH85_eat_pellet,MH85_freeze,MH85_reaching,MH85_scanning,MH85_new_pellet
0,54.29711999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,54.331469999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,54.33699,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,54.36199000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,54.362869999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,54.33831,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,54.34819,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,54.33644,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,54.32743000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,54.3508,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,54.42269,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,54.40194,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,54.47314,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,54.497659999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,54.53469000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,54.53195,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,54.56318,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,54.571419999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18,54.579280000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19,54.627280000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,54.69601,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21,54.73975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,54.736819999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,54.71943,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,54.6644,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,54.56809000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,54.49227,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,54.3785,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,54.33959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,54.420719999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,54.4823,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
